UID,whilecount,教師データ数,指定学生のデータ数,accuracy,precision_y,recall_y,f1_y,precision_n,recall_n,f1_n,featuresdict_sorted
60910014,14,604,168,0.916666667,1,0.75,0.857142857,0.888888889,1,0.941176471,xUTurnCount: 0.026135593636005067; DDCount: 0.03192016917398224; thinkingTime: 0.04568826886653924; maxDDTime: 0.04839241764884711; yUTurnCount: 0.05133454445601508; maxDDIntervalTime: 0.05295231807722336; averageSpeed: 0.053267315393482444; maxStopTime: 0.06317543466807825; maxSpeed: 0.079442693076114; distance: 0.0934543403453579; totalDDIntervalTime: 0.12614260925265025; time: 0.13427524580114278; answeringTime: 0.19381904960456223
60910014,15,616,180,0.916666667,1,0.75,0.857142857,0.888888889,1,0.941176471,xUTurnCount: 0.02856563260870581; DDCount: 0.03390850993658529; thinkingTime: 0.0437017425801181; maxDDTime: 0.04772580944332864; yUTurnCount: 0.04864429087431918; averageSpeed: 0.05249077062033082; maxDDIntervalTime: 0.05344379052018996; maxStopTime: 0.05945426916152964; maxSpeed: 0.08367815725987482; distance: 0.0936774441927451; totalDDIntervalTime: 0.1288616417856448; time: 0.1367059459598371; answeringTime: 0.1891419950567909
60910014,16,628,192,0.916666667,1,0.75,0.857142857,0.888888889,1,0.941176471,xUTurnCount: 0.02662178375487522; DDCount: 0.03002633694281654; thinkingTime: 0.04159497647977102; maxDDTime: 0.04465581697581427; yUTurnCount: 0.046365677211471855; maxDDIntervalTime: 0.05228656260532311; averageSpeed: 0.05373459675766743; maxStopTime: 0.0633219360063961; maxSpeed: 0.0867431726449802; distance: 0.09487168047920488; totalDDIntervalTime: 0.1271234313810529; time: 0.13152402412340988; answeringTime: 0.2011300046372168
60910014,17,640,204,0.916666667,1,0.75,0.857142857,0.888888889,1,0.941176471,xUTurnCount: 0.028030013326884998; DDCount: 0.029760970192085658; thinkingTime: 0.04261204417399195; maxDDTime: 0.04386283544325424; yUTurnCount: 0.045973640970988765; averageSpeed: 0.053298385424550156; maxDDIntervalTime: 0.058661041739356365; maxStopTime: 0.06332294720513101; maxSpeed: 0.08562979862287894; distance: 0.09348110668953268; totalDDIntervalTime: 0.1276491202056932; time: 0.1288804256444714; answeringTime: 0.19883767036118066
60910014,18,652,216,0.916666667,1,0.75,0.857142857,0.888888889,1,0.941176471,xUTurnCount: 0.028211333860472764; DDCount: 0.030654318599931094; maxDDTime: 0.042681034362078096; thinkingTime: 0.04495387397282173; yUTurnCount: 0.04669717908790612; averageSpeed: 0.05048017896948078; maxDDIntervalTime: 0.05403643377485008; maxStopTime: 0.060685730892927385; maxSpeed: 0.08672616371599977; distance: 0.09447271730890458; totalDDIntervalTime: 0.13065153927972972; time: 0.1327223914439306; answeringTime: 0.1970271047309672
60910014,19,664,228,0.916666667,1,0.75,0.857142857,0.888888889,1,0.941176471,xUTurnCount: 0.027269551779317128; DDCount: 0.03008163986915715; maxDDTime: 0.04239468327376211; thinkingTime: 0.04571696745170377; yUTurnCount: 0.04669092305150504; averageSpeed: 0.04955639238650136; maxDDIntervalTime: 0.05579172326653798; maxStopTime: 0.060060589195350095; maxSpeed: 0.08537609643647331; distance: 0.09230092040786404; totalDDIntervalTime: 0.13069789204043095; time: 0.1324508728073163; answeringTime: 0.2016117480340807
60910014,20,676,240,0.916666667,1,0.75,0.857142857,0.888888889,1,0.941176471,xUTurnCount: 0.02762487340740077; DDCount: 0.029748199003929107; maxDDTime: 0.04282185307960782; thinkingTime: 0.04531375237613324; yUTurnCount: 0.046179933598706764; averageSpeed: 0.049598003665785956; maxDDIntervalTime: 0.05316286204756024; maxStopTime: 0.05942629454172143; maxSpeed: 0.08519291122492684; distance: 0.09421805817932521; totalDDIntervalTime: 0.1292969798074783; time: 0.13242126703790125; answeringTime: 0.20499501202952308
60910014,21,688,252,0.916666667,1,0.75,0.857142857,0.888888889,1,0.941176471,xUTurnCount: 0.02661703869134927; DDCount: 0.02687571259152788; maxDDTime: 0.04331111641488469; yUTurnCount: 0.04355160228528467; thinkingTime: 0.04409577945140142; averageSpeed: 0.04854688046105731; maxDDIntervalTime: 0.053612745881229946; maxStopTime: 0.06277499986982019; maxSpeed: 0.08889892364304934; distance: 0.0945957285039664; totalDDIntervalTime: 0.12630453676433828; time: 0.13181894736125924; answeringTime: 0.20899598808083136
60910014,22,700,264,0.916666667,1,0.75,0.857142857,0.888888889,1,0.941176471,xUTurnCount: 0.025274680898145444; DDCount: 0.02675931199115829; thinkingTime: 0.042466302972171216; yUTurnCount: 0.04309106490900219; maxDDTime: 0.04461008032829177; maxDDIntervalTime: 0.05143213755230471; averageSpeed: 0.05188784407930167; maxStopTime: 0.06101861252337108; maxSpeed: 0.08961895019043639; distance: 0.10074858668480595; totalDDIntervalTime: 0.12116337660334262; time: 0.13389266744223244; answeringTime: 0.20803638382543618
60910014,23,712,276,0.916666667,1,0.75,0.857142857,0.888888889,1,0.941176471,DDCount: 0.023510929641083332; xUTurnCount: 0.027222103536735365; yUTurnCount: 0.042221356625996076; thinkingTime: 0.04547960548802071; maxDDTime: 0.045547052541938055; averageSpeed: 0.04980747703963555; maxDDIntervalTime: 0.05113630610241552; maxStopTime: 0.06169601369400671; maxSpeed: 0.08902487005750173; distance: 0.1025082607492698; totalDDIntervalTime: 0.1231303958661021; time: 0.1324098629509013; answeringTime: 0.20630576570639383
60910014,24,724,288,0.916666667,1,0.75,0.857142857,0.888888889,1,0.941176471,xUTurnCount: 0.024474168874570414; DDCount: 0.02517866214294617; yUTurnCount: 0.040870643640676364; thinkingTime: 0.045695220937415834; maxDDTime: 0.04791296253807381; maxDDIntervalTime: 0.049621757498638216; averageSpeed: 0.05024844569597776; maxStopTime: 0.05780057089780612; maxSpeed: 0.09007672359208517; distance: 0.10573928494394597; totalDDIntervalTime: 0.12064768318899383; time: 0.13226013714413448; answeringTime: 0.2094737389047359
60910014,25,736,300,0.916666667,1,0.75,0.857142857,0.888888889,1,0.941176471,DDCount: 0.025330004028774878; xUTurnCount: 0.02547114529604051; yUTurnCount: 0.04438534530188701; thinkingTime: 0.04496374018490673; maxDDTime: 0.04592889857926249; averageSpeed: 0.04931676375934923; maxDDIntervalTime: 0.05091041651091317; maxStopTime: 0.05782396189270202; maxSpeed: 0.09049728473058209; distance: 0.10669457424452201; totalDDIntervalTime: 0.11566754755816928; time: 0.1318282365928817; answeringTime: 0.21118208132000896
60910014,26,748,312,0.916666667,1,0.75,0.857142857,0.888888889,1,0.941176471,xUTurnCount: 0.024197355910642593; DDCount: 0.0255513032499392; yUTurnCount: 0.040328822160039565; maxDDTime: 0.04459967230493185; thinkingTime: 0.048214065900309036; maxDDIntervalTime: 0.05114727306479867; averageSpeed: 0.05183777300815632; maxStopTime: 0.060339768019233284; maxSpeed: 0.09438981722306705; distance: 0.10653132209771779; totalDDIntervalTime: 0.11556551033489837; time: 0.12722105872439823; answeringTime: 0.21007625800186805
60910014,27,760,324,0.916666667,1,0.75,0.857142857,0.888888889,1,0.941176471,xUTurnCount: 0.025104745184606755; DDCount: 0.025546253562143045; yUTurnCount: 0.03708259389330998; thinkingTime: 0.04839821813022521; maxDDTime: 0.048643084730188836; maxDDIntervalTime: 0.04915801773658504; averageSpeed: 0.04915873294564726; maxStopTime: 0.060107154927801484; maxSpeed: 0.09177914789551606; distance: 0.1102501467868582; totalDDIntervalTime: 0.11605404562246907; time: 0.12899620511591756; answeringTime: 0.2097216534687316
60910014,28,772,336,0.916666667,1,0.75,0.857142857,0.888888889,1,0.941176471,DDCount: 0.022929384110886842; xUTurnCount: 0.025242149977743628; yUTurnCount: 0.031179898140068923; maxDDIntervalTime: 0.048815883605549296; thinkingTime: 0.049777818282006836; maxDDTime: 0.05237648149188309; averageSpeed: 0.054187591749876515; maxStopTime: 0.05914773340691793; maxSpeed: 0.09178286601765198; distance: 0.11086415167003758; totalDDIntervalTime: 0.11531074394480932; time: 0.1274306700111597; answeringTime: 0.2109546275914084
60910014,29,784,348,0.916666667,1,0.75,0.857142857,0.888888889,1,0.941176471,DDCount: 0.017892043545458855; xUTurnCount: 0.026627032852021136; yUTurnCount: 0.030528710082237478; maxDDIntervalTime: 0.04881954068133659; thinkingTime: 0.04964730242636175; averageSpeed: 0.05409674798830644; maxDDTime: 0.055853342911026976; maxStopTime: 0.05834452754017225; maxSpeed: 0.09331995454471807; distance: 0.11072305051565898; totalDDIntervalTime: 0.11334735201437669; time: 0.13075085263657324; answeringTime: 0.21004954226175176
60910014,30,796,360,0.916666667,1,0.75,0.857142857,0.888888889,1,0.941176471,DDCount: 0.017663228174415277; xUTurnCount: 0.026359749510694825; yUTurnCount: 0.03362366966253075; maxDDIntervalTime: 0.04905135191846807; thinkingTime: 0.04930758595221561; maxStopTime: 0.05310580895314243; averageSpeed: 0.053487296392508; maxDDTime: 0.05603212093266779; maxSpeed: 0.09452208618360758; totalDDIntervalTime: 0.11181026728829062; distance: 0.11250642103040116; time: 0.13018305054831508; answeringTime: 0.21234736345274285
60910014,31,808,372,0.916666667,1,0.75,0.857142857,0.888888889,1,0.941176471,DDCount: 0.018317381433513396; xUTurnCount: 0.026681046345606273; yUTurnCount: 0.03448026284232707; maxDDIntervalTime: 0.04898786781661096; thinkingTime: 0.04992825191339327; averageSpeed: 0.05174147501517645; maxStopTime: 0.052084072935202154; maxDDTime: 0.05730594070129449; maxSpeed: 0.09418959629807627; distance: 0.11078962367371065; totalDDIntervalTime: 0.1114097983853298; time: 0.13191203624838801; answeringTime: 0.2121726463913713
60910014,32,820,384,0.916666667,1,0.75,0.857142857,0.888888889,1,0.941176471,DDCount: 0.018182329671202483; xUTurnCount: 0.025984660330982602; yUTurnCount: 0.030485991239839354; maxDDIntervalTime: 0.04795776585542562; averageSpeed: 0.04862480656680393; thinkingTime: 0.050438971767588256; maxStopTime: 0.05218577581676867; maxDDTime: 0.06294760373073244; maxSpeed: 0.0932085316486744; totalDDIntervalTime: 0.1118816560352452; distance: 0.11406927791454141; time: 0.13009765465922518; answeringTime: 0.2139349747629703
60910014,33,832,396,0.916666667,1,0.75,0.857142857,0.888888889,1,0.941176471,DDCount: 0.01783734176684776; xUTurnCount: 0.02662018823971439; yUTurnCount: 0.030152653889451507; averageSpeed: 0.04820197616319105; maxDDIntervalTime: 0.04905613663887843; maxStopTime: 0.05232703334598468; thinkingTime: 0.05410602398405863; maxDDTime: 0.05848232003334272; maxSpeed: 0.09602308939549298; totalDDIntervalTime: 0.11272216989456724; distance: 0.11287245608870596; time: 0.12672242684220525; answeringTime: 0.21487618371755934
60910014,34,844,408,0.916666667,1,0.75,0.857142857,0.888888889,1,0.941176471,DDCount: 0.017891789693059778; xUTurnCount: 0.025447807490564977; yUTurnCount: 0.03095627718759197; averageSpeed: 0.04690534935541748; maxDDIntervalTime: 0.04922244987572904; thinkingTime: 0.052772435402933277; maxStopTime: 0.05346587420564259; maxDDTime: 0.05905001350722689; maxSpeed: 0.09501158905093213; distance: 0.10960703206054291; totalDDIntervalTime: 0.1179657227422626; time: 0.1292423846505013; answeringTime: 0.21246127477759522
60910014,35,856,420,0.916666667,1,0.75,0.857142857,0.888888889,1,0.941176471,DDCount: 0.016804771366691684; xUTurnCount: 0.027253594846954592; yUTurnCount: 0.03101630993932725; maxDDIntervalTime: 0.04893863973547057; averageSpeed: 0.048997580292679144; thinkingTime: 0.05258006358284599; maxStopTime: 0.05627343517014474; maxDDTime: 0.05884800005490111; maxSpeed: 0.09443693477089601; distance: 0.11115481376499325; totalDDIntervalTime: 0.11547837191794154; time: 0.12980767145829336; answeringTime: 0.20840981309886067
60910014,36,868,432,0.916666667,1,0.75,0.857142857,0.888888889,1,0.941176471,DDCount: 0.016504586002697243; xUTurnCount: 0.02710836103673331; yUTurnCount: 0.03082185018410502; averageSpeed: 0.04778212420346615; maxDDIntervalTime: 0.04830974483863965; maxStopTime: 0.05304636770075105; thinkingTime: 0.054752002508322614; maxDDTime: 0.06263315748944392; maxSpeed: 0.09786148353264007; totalDDIntervalTime: 0.11108157164117116; distance: 0.11478931404389367; time: 0.1269432317832735; answeringTime: 0.2083662050348627
60910014,37,880,444,0.916666667,1,0.75,0.857142857,0.888888889,1,0.941176471,DDCount: 0.016968574598755712; xUTurnCount: 0.02805560616323582; yUTurnCount: 0.03215927729526222; averageSpeed: 0.0487259389221232; maxDDIntervalTime: 0.05047928937846463; maxStopTime: 0.05192211090779104; thinkingTime: 0.053873009685049204; maxDDTime: 0.06316429909490204; maxSpeed: 0.09485072149881399; totalDDIntervalTime: 0.10534626060184912; distance: 0.11548420489038361; time: 0.1274709459013597; answeringTime: 0.2114997610620097
60910014,38,892,456,0.916666667,1,0.75,0.857142857,0.888888889,1,0.941176471,DDCount: 0.016166012341492546; xUTurnCount: 0.028397570013812455; yUTurnCount: 0.03206160930042355; maxDDIntervalTime: 0.04982049965095751; averageSpeed: 0.04987821016753054; maxStopTime: 0.05229168531861447; thinkingTime: 0.05255589872183762; maxDDTime: 0.06338845067769303; maxSpeed: 0.09589895693583085; totalDDIntervalTime: 0.10395296861880168; distance: 0.1179274878418864; time: 0.12790243589920758; answeringTime: 0.20975821451191184
60910014,39,904,468,0.916666667,1,0.75,0.857142857,0.888888889,1,0.941176471,DDCount: 0.016177961946413133; xUTurnCount: 0.027631016496015143; yUTurnCount: 0.03275199832947634; averageSpeed: 0.04778876904179198; maxDDIntervalTime: 0.04878336614745047; thinkingTime: 0.05077181459164366; maxStopTime: 0.052232266826540454; maxDDTime: 0.06383305692429261; maxSpeed: 0.09730616920404249; totalDDIntervalTime: 0.1038118467698139; distance: 0.11818482687001153; time: 0.13246853161325037; answeringTime: 0.20825837523925775
60910014,40,916,480,0.916666667,1,0.75,0.857142857,0.888888889,1,0.941176471,DDCount: 0.015664371207656895; xUTurnCount: 0.02841445220138039; yUTurnCount: 0.03263088761127986; averageSpeed: 0.049113353174043244; maxDDIntervalTime: 0.04957255658201601; maxStopTime: 0.0508850514550495; thinkingTime: 0.0538670737113574; maxDDTime: 0.06408700940677561; maxSpeed: 0.09700563336066759; totalDDIntervalTime: 0.10412550620647026; distance: 0.1175706788599981; time: 0.1294004194376305; answeringTime: 0.2076630067856748
60910014,41,928,492,0.916666667,1,0.75,0.857142857,0.888888889,1,0.941176471,DDCount: 0.016152938453760854; xUTurnCount: 0.028316556531906532; yUTurnCount: 0.03208227818911469; maxDDIntervalTime: 0.04802365789813724; averageSpeed: 0.049000444888267075; maxStopTime: 0.04972886491476767; thinkingTime: 0.05316191201590612; maxDDTime: 0.06498526133620458; maxSpeed: 0.09832815724698198; totalDDIntervalTime: 0.10302713346120161; distance: 0.11881626924896825; time: 0.12800269692154723; answeringTime: 0.21037382889323597
60910014,42,940,504,0.916666667,1,0.75,0.857142857,0.888888889,1,0.941176471,DDCount: 0.016215010620129634; xUTurnCount: 0.027470290300249816; yUTurnCount: 0.031020495929873382; maxDDIntervalTime: 0.041870967900206855; averageSpeed: 0.050236550216043264; maxStopTime: 0.05262348265951577; thinkingTime: 0.05343197073858135; maxDDTime: 0.0683279813330991; maxSpeed: 0.09830524805069996; totalDDIntervalTime: 0.10373144439138493; distance: 0.11619630808384432; time: 0.12748896507064522; answeringTime: 0.21308128470572626
60910014,43,952,516,0.916666667,1,0.75,0.857142857,0.888888889,1,0.941176471,DDCount: 0.01580109091820835; xUTurnCount: 0.027734046440910383; yUTurnCount: 0.030837628542166012; maxDDIntervalTime: 0.04033015425756249; averageSpeed: 0.049797500295591185; maxStopTime: 0.051908165781306914; thinkingTime: 0.05375875617701624; maxDDTime: 0.06825222866657847; totalDDIntervalTime: 0.10114923017807999; maxSpeed: 0.10303959504899728; distance: 0.11702048849968028; time: 0.12891925173754698; answeringTime: 0.2114518634563554
60910014,44,964,528,0.916666667,1,0.75,0.857142857,0.888888889,1,0.941176471,DDCount: 0.0157276756954854; xUTurnCount: 0.027801109856033682; yUTurnCount: 0.031591416462687816; maxDDIntervalTime: 0.040433924446821305; averageSpeed: 0.05093252135887752; maxStopTime: 0.0524564199935993; thinkingTime: 0.054675881957456374; maxDDTime: 0.0683293700443695; totalDDIntervalTime: 0.09985453427741828; maxSpeed: 0.10199052654440177; distance: 0.1166155706215775; time: 0.127994936727981; answeringTime: 0.2115961120132907
60910014,45,976,540,0.916666667,1,0.75,0.857142857,0.888888889,1,0.941176471,DDCount: 0.015081966484297132; xUTurnCount: 0.02901131493650612; yUTurnCount: 0.030709005157297874; maxDDIntervalTime: 0.041574461406233755; averageSpeed: 0.05096740695835375; maxStopTime: 0.05121297753251737; thinkingTime: 0.05320626329733441; maxDDTime: 0.06820076079251118; totalDDIntervalTime: 0.09863542192562108; maxSpeed: 0.10266089947125294; distance: 0.11929359946979712; time: 0.12892981000623294; answeringTime: 0.2105161125620442
60910014,46,988,552,0.916666667,1,0.75,0.857142857,0.888888889,1,0.941176471,DDCount: 0.014898650811788908; xUTurnCount: 0.027790242372218815; yUTurnCount: 0.03284184820766315; maxDDIntervalTime: 0.041079434501885524; averageSpeed: 0.050193659961129976; maxStopTime: 0.050940701608485114; thinkingTime: 0.05109500148513775; maxDDTime: 0.06990140693238124; totalDDIntervalTime: 0.10004188223243429; maxSpeed: 0.10245552721052238; distance: 0.11629662200479614; time: 0.13132744128239293; answeringTime: 0.21113758138916391
60910014,47,1000,564,0.916666667,1,0.75,0.857142857,0.888888889,1,0.941176471,DDCount: 0.01508449703166456; xUTurnCount: 0.029052627690976725; yUTurnCount: 0.03176231899548519; maxDDIntervalTime: 0.037716999757946616; averageSpeed: 0.04864887398760392; maxStopTime: 0.04995454917404703; thinkingTime: 0.05279816598170773; maxDDTime: 0.07201963492837098; totalDDIntervalTime: 0.09979808080935665; maxSpeed: 0.10343948265343961; distance: 0.11652733250656128; time: 0.12971283041313056; answeringTime: 0.2134846060697093
60910014,48,1012,576,0.916666667,1,0.75,0.857142857,0.888888889,1,0.941176471,DDCount: 0.01450382016181247; xUTurnCount: 0.02871013873824043; yUTurnCount: 0.032113057390736686; maxDDIntervalTime: 0.038048113730397994; averageSpeed: 0.04978267241831; maxStopTime: 0.05169684609327201; thinkingTime: 0.05269884485515157; maxDDTime: 0.07253822013679814; totalDDIntervalTime: 0.09956192331070175; maxSpeed: 0.10327173703165987; distance: 0.11911636794782215; time: 0.12914831270041002; answeringTime: 0.20880994548468695
